Algorithm,Episode,Average_Reward,Episode_Length
sarsa,2276,-221.09797891036908,165
sarsa,2277,-221.07246376811594,163
sarsa,2278,-221.0465320456541,162
sarsa,2279,-221.02062308029838,162
sarsa,2280,-220.99166666666667,155
sarsa,2281,-220.96668128014028,164
sarsa,2282,-220.9421560035057,165
sarsa,2283,-220.91633815155498,162
sarsa,2284,-220.88966725043784,160
sarsa,2285,-220.86301969365428,160
sarsa,2286,-220.84251968503938,174
sarsa,2287,-220.81416703104503,156
sarsa,2288,-220.78802447552448,161
sarsa,2289,-220.76234163390126,162
sarsa,2290,-220.73799126637556,165
sarsa,2291,-220.71104321257093,159
sarsa,2292,-220.6849912739965,161
sarsa,2293,-220.65808983863934,159
sarsa,2294,-220.63121185701831,159
sarsa,2295,-220.60174291938998,153
sarsa,2296,-220.57273519163763,154
sarsa,2297,-220.54114061819766,148
sarsa,2298,-220.51305483028722,156
sarsa,2299,-220.48586341887778,158
sarsa,2300,-220.45913043478262,159
sarsa,2301,-220.4328552803129,160
sarsa,2302,-220.40486533449175,156
sarsa,2303,-220.37386018237083,149
sarsa,2304,-220.34722222222223,159
sarsa,2305,-220.31930585683298,156
sarsa,2306,-220.2914137033825,156
sarsa,2307,-220.26441265713046,158
sarsa,2308,-220.2374350086655,158
sarsa,2309,-220.21177999133823,161
sarsa,2310,-220.1852813852814,159
sarsa,2311,-220.15664214625704,154
sarsa,2312,-220.1280276816609,154
sarsa,2313,-220.09987029831387,155
sarsa,2314,-220.0704407951599,152
sarsa,2315,-220.0414686825054,153
sarsa,2316,-220.01165803108807,151
sarsa,2317,-219.98446266724213,157
sarsa,2318,-219.9551337359793,152
sarsa,2319,-219.92583009918067,152
sarsa,2320,-219.8978448275862,155
sarsa,2321,-219.8685911245153,152
sarsa,2322,-219.83893195521102,151
sarsa,2323,-219.80843736547567,149
sarsa,2324,-219.77925989672977,152
sarsa,2325,-219.74924731182796,150
sarsa,2326,-219.71969045571797,151
sarsa,2327,-219.69144821658787,154
sarsa,2328,-219.6606529209622,148
sarsa,2329,-219.6316015457278,152
sarsa,2330,-219.60257510729613,152
sarsa,2331,-219.57142857142858,147
sarsa,2332,-219.54030874785593,147
sarsa,2333,-219.51093013287613,151
sarsa,2334,-219.48071979434448,149
sarsa,2335,-219.44967880085653,147
sarsa,2336,-219.42037671232876,151
sarsa,2337,-219.390243902439,149
sarsa,2338,-219.36099230111205,151
sarsa,2339,-219.33176571184268,151
sarsa,2340,-219.30213675213676,150
sarsa,2341,-219.27253310551046,150
sarsa,2342,-219.24338172502135,151
sarsa,2343,-219.21425522833974,151
sarsa,2344,-219.18387372013652,148
sarsa,2345,-219.15692963752664,156
sarsa,2346,-219.1291560102302,154
sarsa,2347,-219.10012782275246,151
sarsa,2348,-219.07112436115844,151
sarsa,2349,-219.04171988080034,150
sarsa,2350,-219.01191489361702,149
sarsa,2351,-218.9817099106763,148
sarsa,2352,-218.95323129251702,152
sarsa,2353,-218.9256268593285,154
sarsa,2354,-218.89549702633815,148
sarsa,2355,-218.86496815286625,147
sarsa,2356,-218.83404074702887,146
sarsa,2357,-218.8044123886296,149
sarsa,2358,-218.774385072095,148
sarsa,2359,-218.7435353963544,146
sarsa,2360,-218.7135593220339,148
sarsa,2361,-218.6844557390936,150
sarsa,2362,-218.6553767993226,150
sarsa,2363,-218.62547608971647,148
sarsa,2364,-218.59602368866328,149
sarsa,2365,-218.56659619450318,149
sarsa,2366,-218.53719357565512,149
sarsa,2367,-218.50654837346852,146
sarsa,2368,-218.47550675675674,145
sarsa,2369,-218.44744617982272,152
sarsa,2370,-218.41729957805907,147
sarsa,2371,-218.3884436946436,150
sarsa,2372,-218.36003372681282,151
sarsa,2373,-218.33038348082596,148
sarsa,2374,-218.30117944397642,149
sarsa,2375,-218.27073684210526,146
sarsa,2376,-218.24031986531986,146
sarsa,2377,-218.21076987799748,148
sarsa,2378,-218.17914213624894,143
sarsa,2379,-218.15174443043296,153
sarsa,2380,-218.122268907563,148
sarsa,2381,-218.09113817723645,144
sarsa,2382,-218.06045340050377,145
sarsa,2383,-218.02979437683592,145
sarsa,2384,-217.9991610738255,145
sarsa,2385,-217.9685534591195,145
sarsa,2386,-217.97359597652977,230
sarsa,2387,-217.9455383326351,151
sarsa,2388,-217.9141541038526,143
sarsa,2389,-217.88447048974467,147
sarsa,2390,-217.8539748953975,145
sarsa,2391,-217.82392304475115,146
sarsa,2392,-217.79765886287626,155
sarsa,2393,-217.76723777684916,145
sarsa,2394,-217.73767752715122,147
sarsa,2395,-217.70730688935282,145
sarsa,2396,-217.67696160267113,145
sarsa,2397,-217.64747601168128,147
sarsa,2398,-217.61718098415346,145
sarsa,2399,-217.58774489370572,147
sarsa,2400,-217.55875,148
sarsa,2401,-217.52811328613078,144
sarsa,2402,-217.49708576186512,143
sarsa,2403,-217.4689970869746,150
sarsa,2404,-217.44217970049917,153
sarsa,2405,-217.4120582120582,145
sarsa,2406,-217.3836242726517,149
sarsa,2407,-217.35355213959286,145
sarsa,2408,-217.32142857142858,140
sarsa,2409,-217.29099211290992,144
sarsa,2410,-217.26016597510375,143
sarsa,2411,-217.22812111157197,140
sarsa,2412,-217.1969320066335,142
sarsa,2413,-217.17198508081228,157
sarsa,2414,-217.14747307373653,158
sarsa,2415,-217.14824016563148,219
sarsa,2416,-217.11672185430464,141
sarsa,2417,-217.0852296235002,141
sarsa,2418,-217.05210918114145,137
sarsa,2419,-217.02439024390245,150
sarsa,2420,-216.99504132231405,146
sarsa,2421,-216.9640644361834,142
sarsa,2422,-216.9306358381503,136
sarsa,2423,-216.90548906314487,156
sarsa,2424,-216.87458745874588,142
sarsa,2425,-216.84329896907215,141
sarsa,2426,-216.86026380873867,258
sarsa,2427,-216.85702513391018,209
sarsa,2428,-216.82578253706754,141
sarsa,2429,-216.82173734046933,207
sarsa,2430,-216.79135802469136,143
sarsa,2431,-216.76059234882763,142
sarsa,2432,-216.76110197368422,218
sarsa,2433,-216.7554459515002,203
sarsa,2434,-216.75143796220215,207
sarsa,2435,-216.74620123203286,204
sarsa,2436,-216.7163382594417,144
sarsa,2437,-216.68855149774313,149
sarsa,2438,-216.6583264971288,143
sarsa,2439,-216.6281262812628,143
sarsa,2440,-216.59672131147542,140
sarsa,2441,-216.59688652191724,217
sarsa,2442,-216.56756756756758,145
sarsa,2443,-216.56242325010234,204
sarsa,2444,-216.53150572831424,141
sarsa,2445,-216.50061349693252,141
sarsa,2446,-216.46974652493867,141
sarsa,2447,-216.43767879035553,138
sarsa,2448,-216.406045751634,139
sarsa,2449,-216.3732135565537,136
sarsa,2450,-216.3412244897959,138
sarsa,2451,-216.30885352917176,137
sarsa,2452,-216.27732463295268,139
sarsa,2453,-216.24582144313086,139
sarsa,2454,-216.21719641401793,146
sarsa,2455,-216.18615071283097,140
sarsa,2456,-216.15472312703582,139
sarsa,2457,-216.1237281237281,140
sarsa,2458,-216.09153783563872,137
sarsa,2459,-216.06140707604717,142
sarsa,2460,-216.02926829268293,137
sarsa,2461,-215.99756196668022,138
sarsa,2462,-215.96953696181967,147
sarsa,2463,-215.93828664230614,139
sarsa,2464,-215.90584415584416,136
sarsa,2465,-215.87342799188642,136
sarsa,2466,-215.84347120843472,142
sarsa,2467,-215.81313336035672,141
sarsa,2468,-215.78363047001622,143
sarsa,2469,-215.75334143377887,141
sarsa,2470,-215.72145748987853,137
sarsa,2471,-215.68959935248887,137
sarsa,2472,-215.6569579288026,135
sarsa,2473,-215.62515163768703,137
sarsa,2474,-215.59458367016975,140
sarsa,2475,-215.5620202020202,135
sarsa,2476,-215.53554119547658,150
sarsa,2477,-215.5050464271296,140
sarsa,2478,-215.47538337368846,142
sarsa,2479,-215.44493747478822,140
sarsa,2480,-215.41451612903225,140
sarsa,2481,-215.3833131801693,138
sarsa,2482,-215.3505237711523,134
sarsa,2483,-215.32581554571084,154
sarsa,2484,-215.2938808373591,136
sarsa,2485,-215.26680080482896,148
sarsa,2486,-215.2357200321802,138
sarsa,2487,-215.2042621632489,137
sarsa,2488,-215.17363344051446,139
sarsa,2489,-215.1430293290478,139
sarsa,2490,-215.1116465863454,137
sarsa,2491,-215.0822962665596,142
sarsa,2492,-215.053772070626,144
sarsa,2493,-215.02446851183313,142
sarsa,2494,-214.99278267842823,136
sarsa,2495,-214.961122244489,136
sarsa,2496,-214.93028846153845,138
sarsa,2497,-214.89827793352023,135
sarsa,2498,-214.86749399519616,138
sarsa,2499,-214.8359343737495,136
sarsa,2500,-214.8036,134
sarsa,2501,-214.77289084366254,138
sarsa,2502,-214.742206235012,138
sarsa,2503,-214.7103475829005,135
sarsa,2504,-214.67811501597444,134
sarsa,2505,-214.649500998004,143
sarsa,2506,-214.61971268954508,140
sarsa,2507,-214.58994814519346,140
sarsa,2508,-214.56060606060606,141
sarsa,2509,-214.53686727779993,155
sarsa,2510,-214.50836653386455,143
sarsa,2511,-214.47869374751096,140
sarsa,2512,-214.4514331210191,146
sarsa,2513,-214.42459212097094,147
sarsa,2514,-214.39538583929993,141
sarsa,2515,-214.36540755467198,139
sarsa,2516,-214.33505564387917,138
sarsa,2517,-214.30711164084227,144
sarsa,2518,-214.2787926926132,143
sarsa,2519,-214.24890829694323,139
sarsa,2520,-214.2202380952381,142
sarsa,2521,-214.19119397064657,141
sarsa,2522,-214.16217287866772,141
sarsa,2523,-214.13238208481965,139
sarsa,2524,-214.10301109350237,140
sarsa,2525,-214.07247524752475,137
sarsa,2526,-214.041567695962,136
sarsa,2527,-214.01028888009498,135
sarsa,2528,-213.98457278481013,149
sarsa,2529,-213.95650454725188,143
sarsa,2530,-213.92687747035572,139
sarsa,2531,-213.90082971157645,148
sarsa,2532,-213.87124802527646,139
sarsa,2533,-213.84208448480064,140
sarsa,2534,-213.81294396211524,140
sarsa,2535,-213.78303747534517,138
sarsa,2536,-213.75315457413248,138
sarsa,2537,-213.72487189594008,142
sarsa,2538,-213.69345941686367,134
sarsa,2539,-213.66285939346199,136
sarsa,2540,-213.63661417322834,147
sarsa,2541,-213.61393152302244,156
sarsa,2542,-213.58497246262786,140
sarsa,2543,-213.55878883208808,147
sarsa,2544,-213.53419811320754,151
sarsa,2545,-213.5064833005894,143
sarsa,2546,-213.47918303220737,144
sarsa,2547,-213.45111896348646,142
sarsa,2548,-213.4478021978022,205
sarsa,2549,-213.42055708120833,144
sarsa,2550,-213.39490196078432,148
sarsa,2551,-213.36769894159153,144
sarsa,2552,-213.37656739811914,236
sarsa,2553,-213.34900117508812,143
sarsa,2554,-213.32028191072828,140
sarsa,2555,-213.29432485322897,147
sarsa,2556,-213.26721439749608,144
sarsa,2557,-213.238951896754,141
sarsa,2558,-213.2154026583268,153
sarsa,2559,-213.1875732708089,142
sarsa,2560,-213.159765625,142
sarsa,2561,-213.13197969543148,142
sarsa,2562,-213.10499609679937,144
sarsa,2563,-213.0760827155677,139
sarsa,2564,-213.04641185647426,137
sarsa,2565,-213.01715399610137,138
sarsa,2566,-212.98986749805144,143
sarsa,2567,-212.98636540708998,204
sarsa,2568,-212.9801401869159,197
sarsa,2569,-212.98481899571817,225
sarsa,2570,-212.95603112840467,139
sarsa,2571,-212.927265655387,139
sarsa,2572,-212.90007776049768,143
sarsa,2573,-212.87291099883404,143
sarsa,2574,-212.84731934731934,147
sarsa,2575,-212.81980582524272,142
sarsa,2576,-212.79153726708074,140
sarsa,2577,-212.76367869615834,141
sarsa,2578,-212.73700543056634,144
sarsa,2579,-212.70957735556416,142
sarsa,2580,-212.68178294573644,141
sarsa,2581,-212.6520728399845,136
sarsa,2582,-212.6266460108443,147
sarsa,2583,-212.59891598915988,141
sarsa,2584,-212.57236842105263,144
sarsa,2585,-212.54429400386846,140
sarsa,2586,-212.51546790409898,138
sarsa,2587,-212.4878237340549,141
sarsa,2588,-212.45788253477588,135
sarsa,2589,-212.43066821166474,142
sarsa,2590,-212.4015444015444,137
sarsa,2591,-212.37475878039368,143
sarsa,2592,-212.34760802469137,142
sarsa,2593,-212.31932124951794,139
sarsa,2594,-212.29336931380107,145
sarsa,2595,-212.29479768786126,216
sarsa,2596,-212.27542372881356,162
sarsa,2597,-212.24951867539468,145
sarsa,2598,-212.22555812163202,150
sarsa,2599,-212.20084647941516,148
sarsa,2600,-212.17538461538462,146
sarsa,2601,-212.14955786236064,145
sarsa,2602,-212.12182936202922,140
sarsa,2603,-212.09873223203996,152
sarsa,2604,-212.07258064516128,144
sarsa,2605,-212.04644913627638,144
sarsa,2606,-212.01918649270914,141
sarsa,2607,-211.99462984273111,148
sarsa,2608,-211.96740797546013,141
sarsa,2609,-211.94020697585282,141
sarsa,2610,-211.91340996168583,142
sarsa,2611,-211.89008042895443,151
sarsa,2612,-211.8656202143951,148
sarsa,2613,-211.8396479142748,144
sarsa,2614,-211.81446059678655,146
sarsa,2615,-211.78967495219885,147
sarsa,2616,-211.76261467889907,141
sarsa,2617,-211.73481085212075,139
sarsa,2618,-211.70893812070284,144
sarsa,2619,-211.6815578465063,140
sarsa,2620,-211.656106870229,145
sarsa,2621,-211.63067531476537,145
sarsa,2622,-211.60373760488176,141
sarsa,2623,-211.57758292032025,143
sarsa,2624,-211.5514481707317,143
sarsa,2625,-211.52495238095239,142
sarsa,2626,-211.498476770754,142
sarsa,2627,-211.47240197944424,143
sarsa,2628,-211.44672754946728,144
sarsa,2629,-211.42069227843285,143
sarsa,2630,-211.39923954372622,155
sarsa,2631,-211.3755226149753,149
sarsa,2632,-211.35334346504558,153
sarsa,2633,-211.32890239270793,147
sarsa,2634,-211.30599848139713,151
sarsa,2635,-211.28273244781784,150
sarsa,2636,-211.26062215477998,153
sarsa,2637,-211.23587409935533,146
sarsa,2638,-211.2111448066717,146
sarsa,2639,-211.18643425539977,146
sarsa,2640,-211.16363636363636,151
sarsa,2641,-211.14009844755773,149
sarsa,2642,-211.11733535200605,151
sarsa,2643,-211.09269769201666,146
sarsa,2644,-211.07034795763994,152
sarsa,2645,-211.048393194707,153
sarsa,2646,-211.02645502645504,153
sarsa,2647,-211.00377786173027,151
sarsa,2648,-210.98187311178248,153
sarsa,2649,-210.96111740279352,156
sarsa,2650,-210.93471698113208,141
sarsa,2651,-210.91248585439456,152
sarsa,2652,-210.8898944193062,151
sarsa,2653,-210.86769694685262,152
sarsa,2654,-210.84702336096458,156
sarsa,2655,-210.8241054613936,150
sarsa,2656,-210.8023343373494,153
sarsa,2657,-210.78057960105383,153
sarsa,2658,-210.75696012039128,148
sarsa,2659,-210.73373448664913,149
sarsa,2660,-210.7124060150376,154
sarsa,2661,-210.68996617812851,151
sarsa,2662,-210.66679188580014,149
sarsa,2663,-210.64438603079233,151
sarsa,2664,-210.62199699699698,151
sarsa,2665,-210.59812382739213,147
sarsa,2666,-210.57576894223556,151
sarsa,2667,-210.5538057742782,152
sarsa,2668,-210.53185907046478,152
sarsa,2669,-210.5084301236418,148
sarsa,2670,-210.48314606741573,143
sarsa,2671,-210.46050168476225,150
sarsa,2672,-210.4375,149
sarsa,2673,-210.41526374859708,151
sarsa,2674,-210.3922961854899,149
sarsa,2675,-210.37084112149532,153
sarsa,2676,-210.34828101644246,150
sarsa,2677,-210.3264848711244,152
sarsa,2678,-210.3039581777446,150
sarsa,2679,-210.2803284807764,147
sarsa,2680,-210.2570895522388,148
sarsa,2681,-210.23461395001866,150
sarsa,2682,-210.2125279642058,151
sarsa,2683,-210.18971300782707,149
sarsa,2684,-210.16654247391952,148
sarsa,2685,-210.1441340782123,150
sarsa,2686,-210.12211466865227,151
sarsa,2687,-210.10085597320432,153
sarsa,2688,-210.07700892857142,146
sarsa,2689,-210.05503904797322,151
sarsa,2690,-210.03420074349444,154
sarsa,2691,-210.0115198810851,149
sarsa,2692,-209.98922734026746,150
sarsa,2693,-209.96658002228,149
sarsa,2694,-209.94469190794356,151
sarsa,2695,-209.92244897959185,150
sarsa,2696,-209.89985163204747,149
sarsa,2697,-209.87690025954765,148
sarsa,2698,-209.853595255745,147
sarsa,2699,-209.831048536495,149
sarsa,2700,-209.8088888888889,150
sarsa,2701,-209.7897075157349,158
sarsa,2702,-209.76868985936343,153
sarsa,2703,-209.7465778764336,150
sarsa,2704,-209.72744082840237,158
sarsa,2705,-209.7060998151571,152
sarsa,2706,-209.6840354767184,150
sarsa,2707,-209.66235685260435,151
sarsa,2708,-209.64290989660265,157
sarsa,2709,-209.62163159837579,152
sarsa,2710,-209.59852398523986,147
sarsa,2711,-209.57764662486167,153
sarsa,2712,-209.55862831858408,158
sarsa,2713,-209.537412458533,152
sarsa,2714,-209.51768607221814,156
sarsa,2715,-209.49613259668507,151
sarsa,2716,-209.4738586156112,149
sarsa,2717,-209.4527051895473,152
sarsa,2718,-209.4289919058131,145
sarsa,2719,-209.40676719382125,149
sarsa,2720,-209.3845588235294,149
sarsa,2721,-209.36236677692025,149
sarsa,2722,-209.33908890521676,146
sarsa,2723,-209.3172970987881,150
sarsa,2724,-209.29478707782673,148
sarsa,2725,-209.2726605504587,149
sarsa,2726,-209.24981658107117,147
sarsa,2727,-209.22625595892922,145
sarsa,2728,-209.20381231671556,148
sarsa,2729,-209.18248442652987,151
sarsa,2730,-209.16043956043956,149
sarsa,2731,-209.13877700476016,150
sarsa,2732,-209.11713030746705,150
sarsa,2733,-209.09403585803148,146
sarsa,2734,-209.07315288953913,152
sarsa,2735,-209.05301645338207,154
sarsa,2736,-209.031067251462,149
sarsa,2737,-209.0094994519547,150
sarsa,2738,-208.98612125639153,145
sarsa,2739,-208.964585615188,150
sarsa,2740,-208.94233576642335,148
sarsa,2741,-208.92119664356073,151
sarsa,2742,-208.90007293946024,151
sarsa,2743,-208.87714181553045,146
sarsa,2744,-208.85532069970844,149
sarsa,2745,-208.83315118397087,148
sarsa,2746,-208.80990531682448,145
sarsa,2747,-208.789224608664,152
sarsa,2748,-208.76601164483262,145
sarsa,2749,-208.74281556929793,145
sarsa,2750,-208.72036363636363,147
sarsa,2751,-208.6961105052708,142
sarsa,2752,-208.6733284883721,146
sarsa,2753,-208.65019978205595,145
sarsa,2754,-208.62745098039215,146
sarsa,2755,-208.60290381125228,141
sarsa,2756,-208.57982583454282,145
sarsa,2757,-208.5564018861081,144
sarsa,2758,-208.53299492385787,144
sarsa,2759,-208.51250453062704,152
sarsa,2760,-208.48985507246377,146
sarsa,2761,-208.46613545816734,143
sarsa,2762,-208.44315713251268,145
sarsa,2763,-208.4194715888527,143
sarsa,2764,-208.39544138929088,142
sarsa,2765,-208.3721518987342,144
sarsa,2766,-208.35104844540854,150
sarsa,2767,-208.3267076255873,141
sarsa,2768,-208.3027456647399,142
sarsa,2769,-208.28060671722645,147
sarsa,2770,-208.25595667870036,140
sarsa,2771,-208.229880909419,136
sarsa,2772,-208.20526695526695,140
sarsa,2773,-208.18139199423007,142
sarsa,2774,-208.15897620764238,146
sarsa,2775,-208.1354954954955,143
sarsa,2776,-208.11455331412103,150
sarsa,2777,-208.09326611451206,149
sarsa,2778,-208.06839452843772,139
sarsa,2779,-208.04246131702052,136
sarsa,2780,-208.02122302158273,149
sarsa,2781,-207.99712333692915,141
sarsa,2782,-207.97411933860533,144
sarsa,2783,-207.95328781890046,150
sarsa,2784,-207.93139367816093,147
sarsa,2785,-207.90736086175943,141
sarsa,2786,-207.88370423546303,142
sarsa,2787,-207.86185862935056,147
sarsa,2788,-207.83751793400288,140
sarsa,2789,-207.8131946934385,140
sarsa,2790,-207.78853046594983,139
sarsa,2791,-207.76460050161234,141
sarsa,2792,-207.74176217765043,144
sarsa,2793,-207.71679197994987,138
sarsa,2794,-207.69362920544023,143
sarsa,2795,-207.66833631484795,137
sarsa,2796,-207.67060085836908,214
sarsa,2797,-207.64712191633893,142
sarsa,2798,-207.62151536812007,136
sarsa,2799,-207.59735619864236,140
sarsa,2800,-207.5767857142857,150
sarsa,2801,-207.55515887183148,147
sarsa,2802,-207.5324768022841,144
sarsa,2803,-207.50802711380663,139
sarsa,2804,-207.4860912981455,146
sarsa,2805,-207.4620320855615,140
sarsa,2806,-207.4376336421953,139
sarsa,2807,-207.4410402565016,217
sarsa,2808,-207.41773504273505,142
sarsa,2809,-207.3930224279103,138
sarsa,2810,-207.36832740213524,138
sarsa,2811,-207.34614016364284,145
sarsa,2812,-207.32290184921763,142
sarsa,2813,-207.30110202630644,146
sarsa,2814,-207.27647476901208,138
sarsa,2815,-207.25541740674956,148
sarsa,2816,-207.23863636363637,160
sarsa,2817,-207.2158324458644,143
sarsa,2818,-207.19091554293826,137
sarsa,2819,-207.16743526073077,141
sarsa,2820,-207.14609929078014,147
sarsa,2821,-207.12123360510458,137
sarsa,2822,-207.0970942593905,139
sarsa,2823,-207.07403471484236,142
sarsa,2824,-207.05488668555242,153
sarsa,2825,-207.0304424778761,138
sarsa,2826,-207.00849256900213,145
sarsa,2827,-206.98655818889281,145
sarsa,2828,-206.96322489391795,141
sarsa,2829,-206.94167550371156,146
sarsa,2830,-206.91766784452298,139
sarsa,2831,-206.89579653832567,145
sarsa,2832,-206.87040960451978,135
sarsa,2833,-206.84574655841863,137
sarsa,2834,-206.8256880733945,150
sarsa,2835,-206.8063492063492,152
sarsa,2836,-206.78667136812413,151
sarsa,2837,-206.76383503701092,142
sarsa,2838,-206.73960535588444,138
sarsa,2839,-206.71680169073616,142
sarsa,2840,-206.69683098591548,150
sarsa,2841,-206.67652235128475,149
sarsa,2842,-206.65411681914145,143
sarsa,2843,-206.63207879001055,144
sarsa,2844,-206.61040787623065,145
sarsa,2845,-206.58734622144112,141
sarsa,2846,-206.56605762473646,146
sarsa,2847,-206.54618897084652,150
sarsa,2848,-206.52528089887642,147
sarsa,2849,-206.50368550368552,145
sarsa,2850,-206.47824561403507,134
sarsa,2851,-206.4531743247983,135
sarsa,2852,-206.4305750350631,142
sarsa,2853,-206.4416403785489,238
sarsa,2854,-206.41800981079186,139
sarsa,2855,-206.3968476357268,146
sarsa,2856,-206.37570028011206,146
sarsa,2857,-206.35071753587678,135
sarsa,2858,-206.33834849545136,171
sarsa,2859,-206.31759356418328,147
sarsa,2860,-206.29475524475524,141
sarsa,2861,-206.27333100314576,145
sarsa,2862,-206.2501747030049,140
sarsa,2863,-206.234369542438,161
sarsa,2864,-206.21578212290504,153
sarsa,2865,-206.19406631762652,144
sarsa,2866,-206.17271458478717,145
sarsa,2867,-206.15242413672829,148
sarsa,2868,-206.13040446304043,143
sarsa,2869,-206.10944579993028,146
sarsa,2870,-206.0878048780488,144
sarsa,2871,-206.0665273423894,145
sarsa,2872,-206.04352367688023,140
sarsa,2873,-206.02053602506092,140
sarsa,2874,-206.00104384133613,150
sarsa,2875,-205.9808695652174,148
sarsa,2876,-205.9596662030598,145
sarsa,2877,-205.93812999652417,144
sarsa,2878,-205.91591382904795,142
sarsa,2879,-205.8947551233067,145
sarsa,2880,-205.87847222222223,159
sarsa,2881,-205.88372093023256,221
sarsa,2882,-205.86016655100624,138
sarsa,2883,-205.83975026014568,147
sarsa,2884,-205.8228155339806,157
sarsa,2885,-205.80658578856153,159
sarsa,2886,-205.78967428967428,157
sarsa,2887,-205.76792518184968,143
sarsa,2888,-205.74619113573408,143
sarsa,2889,-205.73174108688127,164
sarsa,2890,-205.73598615916956,218
sarsa,2891,-205.71359391214114,141
sarsa,2892,-205.69190871369295,143
sarsa,2893,-205.6698928447978,142
sarsa,2894,-205.6485832757429,144
sarsa,2895,-205.626597582038,142
sarsa,2896,-205.603591160221,139
sarsa,2897,-205.5850880220918,152
sarsa,2898,-205.56280193236714,141
sarsa,2899,-205.54432562952744,152
sarsa,2900,-205.52068965517242,137
sarsa,2901,-205.50017235436056,146
sarsa,2902,-205.49000689179877,176
sarsa,2903,-205.4712366517396,151
sarsa,2904,-205.4521349862259,150
sarsa,2905,-205.43063683304646,143
sarsa,2906,-205.41225051617343,152
sarsa,2907,-205.39318885448915,150
sarsa,2908,-205.37242090784045,145
sarsa,2909,-205.35029219663113,141
sarsa,2910,-205.3319587628866,152
sarsa,2911,-205.3102026794916,142
sarsa,2912,-205.29052197802199,148
sarsa,2913,-205.27394438722965,157
sarsa,2914,-205.25394646533974,147
sarsa,2915,-205.23567753001714,152
sarsa,2916,-205.21776406035664,153
sarsa,2917,-205.19952005485086,152
sarsa,2918,-205.18128855380397,152
sarsa,2919,-205.1634121274409,153
sarsa,2920,-205.1441780821918,149
sarsa,2921,-205.1242725094146,147
sarsa,2922,-205.1043805612594,147
sarsa,2923,-205.08347588094423,144
sarsa,2924,-205.06497948016417,151
sarsa,2925,-205.04786324786326,155
sarsa,2926,-205.03144224196856,157
sarsa,2927,-205.01127434233004,146
sarsa,2928,-204.99180327868854,148
sarsa,2929,-204.97336975076817,151
sarsa,2930,-204.9542662116041,149
sarsa,2931,-204.93756397134084,156
sarsa,2932,-204.92019099590723,154
sarsa,2933,-204.90282986703033,154
sarsa,2934,-204.8875255623722,160
sarsa,2935,-204.8701873935264,154
sarsa,2936,-204.85217983651225,152
sarsa,2937,-204.83554647599593,156
sarsa,2938,-204.81756296800543,152
sarsa,2939,-204.79857094249743,149
sarsa,2940,-204.778231292517,145
sarsa,2941,-204.76232573954437,158
sarsa,2942,-204.7675050985724,220
sarsa,2943,-204.75059463132857,155
sarsa,2944,-204.73267663043478,152
sarsa,2945,-204.7151103565365,153
sarsa,2946,-204.69891378139852,157
sarsa,2947,-204.6803529012555,150
sarsa,2948,-204.66350067842606,155
sarsa,2949,-204.6453034927094,151
sarsa,2950,-204.6257627118644,147
sarsa,2951,-204.60759064723823,151
sarsa,2952,-204.59078590785907,155
sarsa,2953,-204.57331527260413,153
sarsa,2954,-204.55145565335138,140
sarsa,2955,-204.53502538071066,156
sarsa,2956,-204.51759133964816,153
sarsa,2957,-204.4998309097058,152
sarsa,2958,-204.48309668695063,155
sarsa,2959,-204.46603582291314,154
sarsa,2960,-204.44662162162163,147
sarsa,2961,-204.43127321850727,159
sarsa,2962,-204.41289669142472,150
sarsa,2963,-204.39520755990551,152
sarsa,2964,-204.37820512820514,154
sarsa,2965,-204.38145025295108,214
sarsa,2966,-204.3627781523938,149
sarsa,2967,-204.34411863835524,149
sarsa,2968,-204.3268194070081,153
sarsa,2969,-204.30818457393062,149
sarsa,2970,-204.2885521885522,146
sarsa,2971,-204.29081117468866,211
sarsa,2972,-204.27759084791387,165
sarsa,2973,-204.25967036663303,151
sarsa,2974,-204.2373907195696,138
sarsa,2975,-204.21848739495798,148
sarsa,2976,-204.20060483870967,151
sarsa,2977,-204.1827342962714,151
sarsa,2978,-204.1645399597045,150
sarsa,2979,-204.14635783820074,150
sarsa,2980,-204.12885906040268,152
sarsa,2981,-204.10935927541092,146
sarsa,2982,-204.08953722334005,145
sarsa,2983,-204.0714046262152,150
sarsa,2984,-204.0509383378016,143
sarsa,2985,-204.03015075376885,142
sarsa,2986,-204.01306095110516,153
sarsa,2987,-203.99263475058586,143
sarsa,2988,-203.975234270415,152
sarsa,2989,-203.95349615255938,139
sarsa,2990,-203.95652173913044,213
sarsa,2991,-203.93881644934805,151
sarsa,2992,-203.91744652406416,140
sarsa,2993,-203.8984296692282,147
sarsa,2994,-203.87842351369406,144
sarsa,2995,-203.85809682804674,143
sarsa,2996,-203.83878504672896,146
sarsa,2997,-203.82015348682015,148
sarsa,2998,-203.8002001334223,144
sarsa,2999,-203.78259419806602,151
sarsa,3000,-203.763,145
sarsa,3001,-203.7407530823059,137
sarsa,3002,-203.71985343104598,141
sarsa,3003,-203.7009657009657,147
sarsa,3004,-203.6797603195739,140
sarsa,3005,-203.66356073211315,155
sarsa,3006,-203.6427145708583,141
sarsa,3007,-203.62520784835385,151
sarsa,3008,-203.6060505319149,146
sarsa,3009,-203.5852442671984,141
sarsa,3010,-203.56611295681063,146
sarsa,3011,-203.56924609764198,213
sarsa,3012,-203.54814077025233,140
